Date,Open,High,Low,Close,Adj Close,Volume
2017-11-16,257.52,259.04,-5,1.0,1.0,67777000
2017-11-17,258.22,258.59,-5,1.0,1.0,75756800
2017-11-20,258.14,258.52,-5,1.0,1.0,48075500
2017-11-21,259.18,260.2,-5,1.0,1.0,69176800
2017-11-22,260.0,260.15,-5,1.0,1.0,45033400
2017-11-24,260.32,260.48,-5,1.0,1.0,27856500
2017-11-27,260.41,260.75,-5,1.0,1.0,52274900
2017-11-28,260.76,262.9,-5,1.0,1.0,98971700
2017-11-29,263.02,263.63,-5,1.0,1.0,77512100
2017-11-30,263.76,266.05,-5,1.0,1.0,127894400
2017-12-01,264.76,265.31,-5,1.0,1.0,164390900
2017-12-04,266.31,266.8,-5,1.0,1.0,94040600
2017-12-05,263.19,265.15,-5,1.0,1.0,77994500
2017-12-06,263.3,263.73,-5,1.0,1.0,75898600
2017-12-07,264.07,264.43,-5,1.0,1.0,77218600
2017-12-08,265.16,265.52,-5,1.0,1.0,76563900
2017-12-11,266.31,266.38,-5,1.0,1.0,83077500
2017-12-12,267.21,267.32,-5,1.0,1.0,85195800
2017-12-13,267.06,267.56,-5,1.0,1.0,102905400
2017-12-14,267.09,267.22,-5,1.0,1.0,100666700
2017-12-15,265.45,267.04,-5,1.0,1.0,144610300
2017-12-18,268.1,268.6,-5,1.0,1.0,83653600
2017-12-19,268.48,268.53,-5,1.0,1.0,82382900
2017-12-20,268.27,268.33,-5,1.0,1.0,76751500
2017-12-21,267.74,268.39,-5,1.0,1.0,67032300
2017-12-22,267.6,267.64,-5,1.0,1.0,78720900
2017-12-26,267.05,267.44,-5,1.0,1.0,45244400
2017-12-27,267.38,267.73,-5,1.0,1.0,57751000
2017-12-28,267.89,267.92,-5,1.0,1.0,45116100
2017-12-29,268.53,268.55,-5,1.0,1.0,96007400
2018-01-02,267.84,268.81,-5,1.0,1.0,86655700
2018-01-03,268.96,270.64,-5,1.0,1.0,90070400
2018-01-04,271.2,272.16,-5,1.0,1.0,80636400
2018-01-05,272.51,273.56,-5,1.0,1.0,83524000
2018-01-08,273.31,274.1,-5,1.0,1.0,57319200
2018-01-09,274.4,275.25,-5,1.0,1.0,57254000
2018-01-10,273.68,274.42,-5,1.0,1.0,69574300
2018-01-11,274.75,276.12,-5,1.0,1.0,62361500
2018-01-12,276.42,278.11,-5,1.0,1.0,90816100
2018-01-16,279.35,280.09,-5,1.0,1.0,106555100
2018-01-17,278.03,280.05,-5,1.0,1.0,113258800
2018-01-18,279.48,279.96,-5,1.0,1.0,100728000
2018-01-19,279.8,280.41,-5,1.0,1.0,140920100
2018-01-22,280.17,282.69,-5,1.0,1.0,91322400
2018-01-23,282.74,283.62,-5,1.0,1.0,97084700
2018-01-24,284.02,284.7,-5,1.0,1.0,134816100
2018-01-25,284.16,284.27,-5,1.0,1.0,84587300
2018-01-26,284.25,286.63,-5,1.0,1.0,107743100
2018-01-29,285.93,286.43,-5,1.0,1.0,90118300
2018-01-30,282.6,284.74,-5,1.0,1.0,131796400
2018-01-31,282.73,283.3,-5,1.0,1.0,108364800
2018-02-01,281.07,283.06,-5,1.0,1.0,90102500
2018-02-02,280.08,280.23,-5,1.0,1.0,173174800
